"","Q4.1","Q4.2","Q4.3","Q4.4","Q4.5","Q4","Q7.1","Q7.2","Q7.3","Q7.4","Q7.5","Q7.6","Q8","Q9","Q10.1","Q10.2","Q10.3","Q10.4","Q10","Q12","Q13","Q14","Q15.1","Q15.2","Q15.3","Q15.4","Q15.5","Q15.6","Q15.7","Q15","Q16","Q17","Q18","Q20","Q21","Q22","Q23","Q24.1","Q24.2","Q24.3","Q24.4","Q24.5","Q24.6","Q24","Q25.1","Q25.2","Q25.3","Q25.4","Q25.5","Q25.6","Q25.7","Q25.8","Q25","Q26","Q27.1","Q27.2","Q27.3","Q27.4","Q27.5","Q27.6","Q27","Q28","Q29","Q30","Q31.1","Q31.2","Q31.3","Q31.4","Q31.5","Q31","Q32","Q33","Q34.1","Q34.2","Q34.3","Q34.4","Q34","Q35.1","Q35.2","Q35.3","Q35.4","Q35.5","Q35.6","Q35.7","Q35","Q41.1","Q41.2","Q41.3","Q41.4","Q41.5","Q41","Q42.1","Q42.2","Q42.3","Q42.4","Q42.5","Q42","Q43.1","Q43.2","Q43.3","Q43.4","Q43.5","Q43.6","Q43","Q44","Q45","Q46","Q47","Q48","Q37","Q39","Q36","Q40","knowledge.total"
"Q27.5",0.097022562409144,0.115876593325037,0.0408641780352568,0.0258989744281629,-0.00526198610365103,0.156178133766208,-0.00949704617250909,0.0459027938676076,0.0273541795592127,0.0378498604300901,0.00791509637648095,0.00119731183765819,0.0699177050083282,0.0853039815097333,0.106780897703504,-0.0983340059587255,-0.100751119118949,-0.00426343453943773,0.0766117121449345,-0.191570932892212,-0.190563073637766,-0.0535513396893392,-0.00881476475579908,0.00506760349856828,0.0583053273104985,0.0917185756353652,0.0523460123871178,0.0322607486020881,-0.00745382846634747,0.0469033654130619,0.0645225682756073,0.0660382707198051,0.0588926659454613,0.0591918747758479,0.0644388834150925,0.011046672267376,0.0619376806383432,-0.0922439164383341,0.112434423007489,0.162911623082632,0.138602879160644,0.17761306179062,0.174404822309904,0.247318914399288,0.111644021176181,0.078688050247195,0.11888328387905,0.169316151646382,0.151861243262688,0.114963484091402,0.152534912568041,0.0922536631053988,0.246714091803723,-0.153371181810627,0.119420024391355,0.273148167619189,0.240208784372115,0.264498029216112,1,0.369652426841025,0.640022350743031,-0.149910926326484,0.0802931854351507,-0.029672850880151,0.10168389354886,-0.058987653447353,0.0754669773849788,0.0211039653566409,0.0994759351862347,0.0682511966772446,-0.109216537775694,-0.145548974938293,0.0277014853296211,0.0603502172086742,0.143035897525427,0.15589488170567,0.133726475419794,0.0856179119430921,0.0803709722821118,0.0379583211254011,0.0847198043024343,0.235373823508476,0.125733403639188,0.199235719535873,0.262217302952449,0.0512986898328029,-0.0318438969658918,-0.0116969428904078,-0.0646744017583382,-0.0306192590288616,-0.0538496587063122,0.0902348633016521,0.100647969955401,0.0556617905522953,0.0497348299188892,0.155735406809214,0.131563501179152,0.0465808010376135,0.124090443645274,0.0698950961494728,0.157908004003737,0.177393718796725,0.0175793742762219,0.186885961192471,-0.0736301023891707,0.0645174717615637,0.0398291062097258,-0.120808286778598,-0.00723404643637573,0.135729035761981,0.127758917456051,0.131781866494232,0.0906099225577836,0.18669477019183
"Q27.6",0.111376585294733,0.110039744376451,0.035185565888642,-0.0276048198058945,0.0247930822250637,0.136506078994391,0.0522023158873942,-0.00743494771536082,-0.0210784595136904,0.0570690753888414,0.0341742731684415,0.0427715982176759,0.0469828198052225,-0.00047015457934248,0.0551238540162018,-0.0872206617208053,-0.0361102509234611,0.0791373902257818,0.0555666430902018,-0.0666913095033824,-0.0669625933130973,0.0585192606225255,0.0465581574128167,0.0670795239522828,0.0792995145813839,0.0978874843517233,0.106514809999765,0.0384421980351284,-0.0666112906140004,0.103852246023102,0.113078092971159,0.116546863283237,0.114928600019388,0.112966423107756,0.11675162276829,0.0150828283712514,0.109837497244223,0.00626243447060038,0.0288655945812238,0.0703899338735582,-0.0229979742886416,0.150741767973223,0.118501509833077,0.139201393538006,0.0319458622375651,0.10005201135251,0.0481220152881623,0.160188487362848,0.142623365837025,0.00254899529252026,0.109413181041769,0.159318842969676,0.208415885413369,0.00885080873907058,0.143759937836851,0.207597809000809,0.116086163538027,0.0979457196563222,0.369652426841025,1,0.841673277634505,-0.0596690921892152,0.037481306353865,-0.0253350147043471,0.0512321099030049,0.015479756474522,-0.00894826050240994,0.0942259161319264,0.130917546075282,0.0882159028883496,-0.0619895051983983,-0.00627458062159473,0.0374891963327248,-0.00580223083732456,0.101787898996534,0.122980439644572,0.09811632349296,0.0274314793075343,0.0838353397685668,0.128254116167026,0.107072635981675,0.147211663369279,0.165254299224594,0.201977138504395,0.259644802700671,0.0430559388138958,-0.0167675713029961,0.0167157345079643,-0.0735188892306747,-0.0404107874523721,-0.0446757878316891,0.0477219301493647,0.0839101602667845,0.0447186349794879,0.0168543793470762,0.10100455178175,0.0927071957995929,0.0498402535393885,0.107532810216786,0.0780793897242349,0.0821130537193413,0.123937148669278,-0.00581110821553584,0.13091356236799,-0.0418133429466299,-0.0162271818626847,-0.015924488734121,8.50888469184526e-05,-0.0435351710418611,0.135097589526259,0.018751642748575,-0.0446900550335828,0.11614810520912,0.0860899863411165
"Q27",0.096882298002039,0.119293566077256,0.0617033236998185,0.0235104841613623,0.00673368191218428,0.169215512241129,0.0451791283398392,0.0509333569643121,0.0108811589454354,0.0618208083471774,0.0522093280589902,0.0546118222180731,0.0425787452496737,0.0259654902372597,0.0746952138665773,-0.0900944296792168,-0.0831865149291748,0.054049913525296,0.059766248103503,-0.121030222145756,-0.127816277723874,0.0205166193887188,0.0287430746931063,0.0646452088706363,0.076778079197412,0.103307828579466,0.102972244143222,0.0196725029430512,-0.0458450820150803,0.0891322795819847,0.110052615210706,0.112637094874736,0.109518839456109,0.107143915671186,0.112400267071153,0.0166862573858656,0.10511246644665,-0.0941217754524125,0.149083047156838,0.149847600700344,0.0661968252069993,0.212153521517588,0.194539875732851,0.256381274246873,0.150400961510468,0.121185839987922,0.134348642609706,0.188286562966017,0.172295300358769,0.0610840824432489,0.17299510821085,0.16994623092413,0.281255239775825,-0.115622849328912,0.234583583562997,0.598030688315717,0.335063706381657,0.27365014956186,0.640022350743031,0.841673277634505,1,-0.123083599087086,0.0766664931033391,-0.0472573976434311,0.106251187899195,-0.0015013563096571,0.0357099687235868,0.114702297328271,0.124103238429154,0.126948315050475,-0.0934470951911657,-0.085774034572055,0.0602369452616076,0.0725294524537654,0.139978946190831,0.142833798153504,0.146354752649636,0.0774795410423664,0.100265722698169,0.114115334253875,0.135315862051876,0.23272296938057,0.209717341019832,0.236942849702691,0.323842483330272,0.0605156007278287,-0.0411426854418127,0.017989751974806,-0.0641212502810397,-0.0349554834575476,-0.0607909970914637,0.0957419137708503,0.128574461131293,0.0738468871144213,0.0684707732868603,0.174012239266698,0.160983642848722,0.069045258145446,0.119804253529426,0.0740242307795386,0.149374320442411,0.182362141312694,0.0159051992050718,0.170589629085634,-0.0582295418996874,0.0059531926785217,-0.0103252121229856,-0.0539583135287435,-0.0581739068279747,0.154571097959542,0.0580366491400792,0.0521585930243676,0.0918674188897367,0.145205267955142
"Q28",0.00845007158802505,-0.0639661104886533,0.012387136662712,0.0446001984229255,-0.0135801160888335,-0.043557551617053,0.0302334653864899,-0.0231218214610761,0.0415513183097763,0.0756916099003407,0.050723779877717,0.0515442668112622,-0.0781656661062864,-0.0342245543998006,-0.00405192159520477,-0.00373099450432091,0.0587944266712272,-0.0193795788006698,0.00055412548590425,-0.0634234922376211,-0.049895379518818,-0.0842491082476137,-0.0594412368015444,-0.0303034411442063,0.000837316074956126,-0.148436146081983,-0.164551089777518,-0.0310402931872436,0.0405378844237537,-0.0698494046657513,-0.160329650079224,-0.159897606821869,-0.160800746747462,-0.159051902072915,-0.161975004908998,-0.0567556717398481,-0.162939186316534,0.123009308036225,-0.107456644622005,0.00848121822035823,-0.0189343925326425,0.00464401842069843,-0.0791116604382453,-0.0504096020299648,-0.129206076124594,-0.120671903110811,0.00572182584281717,0.0649554347928806,-0.0150123515488671,-0.0159778377992168,-0.0511918802538408,0.0228866499527027,0.00887693127391384,0.143799354785534,-0.0832125668177351,-0.0725194070988111,-0.0506829309344377,-0.131733966525279,-0.149910926326484,-0.0596690921892152,-0.123083599087086,1,-0.464698518733039,0.473718861743884,0.0858182018254329,0.0791116604382453,0.0638916133644898,0.0551799345692475,-0.00462224443948346,0.149546546293081,-0.105663354865465,-0.0268765247026391,0.0521644530112378,0.057615931328498,0.0557249449979173,-0.00464401842069843,0.0484506406269641,-0.0115984491519595,0.11834018669627,0.0290035414336135,0.111024754038142,0.015416206135924,0.0567951157068479,0.0130610037270504,0.0402499492542623,-0.0215907263218283,0.0753547322971141,-0.00146068214432696,0.0106101224889878,-0.0450614988496361,0.0140800870187032,0.0795479815220111,0.0362603325997105,0.0575409777176652,-0.033647005874838,-0.0477700585121304,0.0107093416350835,-0.0166877781400864,0.0201058307679135,0.0504826456352039,0.00972648539993141,-0.0246138233620214,0.0132970279038158,-0.000337746029267282,0.0150585470130866,0.0225589417397471,0.0669375535063155,0.0541768481621165,0.0168190673740132,-0.0570444987206105,-0.0881220762088361,-0.0492631916315122,-0.0493008593694794,-0.0769179231971884
"Q29",-0.0228514017450719,0.0844504529077077,-0.00228900567280483,0.0278295073268312,0.0134261627810672,0.0628233222286568,-0.0267518436517358,0.0224750770169861,-0.0422930384443742,-0.101442689854934,-0.0483627257791075,-0.0753668114566583,0.0158934277380608,0.0251114603321465,0.0186487429263359,0.0155837850801063,-0.00543802790620125,-0.0176470516619548,0.0384074603823338,-0.00579469673156774,-0.0174006445677911,-0.0471032426292774,0.0674736482519725,0.0233974830160118,0.0145875599493297,0.0844504529077077,0.0573528209210601,0.05922450008855,-0.0420482215606274,0.0436085607912061,0.0588253874617631,0.0585323168999365,0.0591730390058969,0.0587546175317184,0.055380423636627,-0.00178958826366453,0.0618349780152782,-0.121614791985379,0.0307422898774342,0.0519542329351399,0.0480722064953975,0.0220562646969344,0.0785395744236156,0.0682243257512623,0.0304183860296791,0.0274944896268398,0.0177296695068155,0.0495989672584178,-0.00712295775288233,0.00861954273425706,-0.0598722155285725,0.022655408506799,0.0281324184765981,-0.147824777636683,0.0702923001923063,0.0598605818960957,0.00284026183238134,0.0990344341448666,0.0802931854351507,0.037481306353865,0.0766664931033391,-0.464698518733039,1,-0.328467314343267,-0.196859447908439,-0.189288480020414,-0.0714774840637452,-0.13905469793379,-0.034541811467746,-0.301140957947947,0.130482571107694,0.0973004604647559,-0.0627833070312366,-0.0747447836043656,-0.0139622728611525,-0.0220562646969344,-0.0596460900505243,-0.0792948193549519,-0.0741476507411333,-0.0881546085982249,-0.0288497254026427,-0.0684670309205182,-0.0382663272635724,-0.0468427662043376,-0.0812510641779679,-0.0323725330782553,0.0199392807024009,0.0209519375527735,-0.0152795609847824,0.0395764911356197,0.0332773314108357,-0.018114803778813,0.0148140480696009,-0.0149519935525724,0.0219663778260198,-0.0332612217839784,-0.0210700591058672,0.0408082690940252,0.000827768907093467,0.0112466707028097,0.00543802790620125,0.0279399378113556,-0.0196505249516091,0.00308726875264533,-0.0316438927571457,-0.0402401622646245,-0.032615538086212,-0.0398412604431679,0.0108883270268114,0.0321963472932764,0.067754663074036,0.0373288019122909,0.0640424054761924,0.0789032483508548
"Q30",0.0367465002412394,-0.0432818425475908,0.0612054775494204,0.0779570051699615,-0.0172579612964769,0.00863889408834056,-0.00707146942305443,0.0142463412512909,0.0422056520794015,0.0531260793658403,0.037257926145953,0.0389165283122236,0.0632621492591263,-0.00641025163684592,0.0198955449737846,-0.0421624425532832,0.0548257514163382,0.0514312150106372,0.0477510564016257,-0.126808086499853,-0.123609352377309,-0.0292669047397706,-0.00859611686862323,0.00889067917804349,-0.000123334032148531,-0.0563480591657315,-0.10865875031436,-0.0500544866395412,0.0115472774691741,-0.0434159517254175,-0.11635614468477,-0.117929119954969,-0.115870048156026,-0.113017794391533,-0.112619324479933,0.0260377063399523,-0.116803837600413,0.146870271310855,-0.162643239234329,0.0233897190411279,-0.0222623901804514,0.0993974521301421,0.0376332900265701,0.073706043762387,-0.229274383195109,-0.12889555524276,-0.033211965187244,0.154441482180554,0.00974514224077642,-0.0056273933170534,0.0206421675338064,0.0198035749377921,0.082930892573646,0.155808906329226,-0.00973953334040439,-0.0457594755803644,-0.0197980396103203,-0.0547611846959889,-0.029672850880151,-0.0253350147043471,-0.0472573976434311,0.473718861743884,-0.328467314343267,1,0.188869114881424,0.0785951890791731,0.201318592223918,0.0779708840661379,0.0279631581426326,0.208950037582133,-0.0653231137704789,-0.0231067384410418,0.0315245967875692,0.0104567602624704,0.0798990942563233,0.0502561285643537,0.0551780961758254,0.00471742007094521,0.105201846415855,0.0556661363254045,0.117432362231955,0.0689487042621251,0.0842729836146791,0.0299966367627039,0.0680148654125545,-0.00330705673035342,0.0369405947232345,0.00202440259878868,-0.00839233886164696,-0.0229627651999678,0.000355878773702739,0.0526195954502593,0.100591572620763,0.0783534762994726,0.0355639500062757,0.0899243452734119,0.104670948712026,0.00689961659976761,0.0350659125340403,0.0264366752276195,0.0590881549865106,-0.00209982791252155,0.00109280963923299,0.0198899754242601,0.0571219554271473,0.0910712283646587,0.107603486710225,0.0513977662842697,0.0224742344582074,0.0118752046817369,-0.0129957345760878,0.0827479389749473,-0.0181862930804884,0.0356433941486523
"Q31.1",0.0666758866860069,0.0443537600216017,0.0690036048336445,0.017798304243645,-0.039174896936525,0.0952218396595436,0.0212113333833009,0.0361435350945505,0.0764550280768971,0.0769303365088481,-0.0150826514428,0.0179785547563991,0.0738626232044851,0.0942180427768877,0.00461171496984183,-0.00583077071185929,0.0201223597268398,0.00571334263714556,0.0140964647339617,-0.127760669070457,-0.0943912385393825,0.0436166808684796,0.0984374038697697,0.0599871069533624,0.0755293333971082,0.138776970789238,0.147679653545145,0.0891807207485232,-0.102265519818601,0.126698964951913,0.15538263662554,0.170415662702575,0.151677571164112,0.158876084402648,0.158303515384779,-0.00440578056706056,0.158498456490875,-0.0513735156787054,0.0797998802574213,0.0845078152373099,0.00872468844442514,0.0873787330001667,0.0954493144747481,0.106650108046912,0.0701103389032475,-0.0136187801392276,0.0487481463257408,0.0473576173206487,0.110809652762971,0.0525205385229187,0.106925882534308,0.0329052524993655,0.114069684852318,-0.0557925171223306,0.0651928628963247,0.109730445225193,0.0280998111011003,0.0342306288951319,0.10168389354886,0.0512321099030049,0.106251187899195,0.0858182018254329,-0.196859447908439,0.188869114881424,1,0.0929286459586896,-0.0402463183443311,0.0196666712516617,0.194404137687447,0.773104714446345,-0.462237152632925,-0.29903288013131,0.178580288862702,0.0738355772185263,0.0679104092730211,0.108641998825302,0.206196348936578,0.172304967178696,0.00298465808661621,0.0884562462541381,0.0853659686886648,0.111462639039266,0.0960985541643641,0.0352907800358178,0.114408312991685,-0.0311895614862474,0.0547488004189375,0.0472026349064365,0.0407145386381017,0.0974332136045141,0.0418128988313926,0.0718995202168947,0.000718191238390074,-0.05726493055534,-0.0206571815852532,0.0591632386936695,0.0018613806392189,-0.0724845535321079,0.0398260199276435,0.0225021041769699,0.0181750345919843,0.0220112726581406,0.00953528579666078,0.00524585962149673,-0.0862357044243977,-0.0864585626556353,-0.0136447941824638,-0.0833982643476971,-0.122205669273213,-0.00581949937618129,-0.0202160345018588,0.0218474990030469,-0.00140512305194173,-0.0310346439318067
"Q31.2",-0.0312202760790405,-0.112312568584259,-0.0257205190557818,-0.0337189568583566,0.0129987824515581,-0.0919068874732208,0.0478742750932081,-0.0825769367869692,-0.0482898392621921,0.00852412585982647,-0.0697846008100809,-0.0194825681580654,-0.0167254663503655,-0.0563260728522649,0.0254784765145893,-0.0118533221823264,0.0663660738771987,-0.0241099356185505,0.0501731095690298,-0.0581598760217878,-0.0321558955864285,0.0216482730425276,-0.0284520180898498,0.00990769875850861,0.0088263964404274,-2.64327061859871e-05,0.0783571582628805,-0.0560596141045218,0.00976117376108926,0.00287532141584689,0.0568394020714834,0.0509457416303185,0.0551180717287781,0.054939620965284,0.0540036555340016,0.0215974081516153,0.0486665351745177,-0.0180329080446363,0.0394633484504445,0.0932812588143883,0.0436356974754894,-0.0401209635977053,-0.0462979153309631,-0.0101837101565681,0.121081306214206,0.0154453961046677,0.170439050278627,-0.122960442416461,0.0387210930839113,0.0069512763500424,0.0539709027330458,-0.0113532351276703,-0.0241667693087349,0.0548726896669372,0.00472869349772962,0.0492902941014579,-0.0777594371707527,-0.0350455858833488,-0.058987653447353,0.015479756474522,-0.0015013563096571,0.0791116604382453,-0.189288480020414,0.0785951890791731,0.0929286459586896,1,-0.00145159704998849,0.0184531236461655,-0.0354438311774778,0.583501688086227,-0.116014700018614,-0.112198903580741,0.0365174805319585,0.0422302892616667,0.0722664144037891,0.130772446690654,0.103047388898404,0.105991335256496,0.0964717793029103,0.111935774632883,0.0619623822154933,0.0242850528619096,0.05211601491512,-0.063998003690113,0.00485117090987408,0.0339255603978849,0.0307318919991241,-0.117177856877165,-0.030535386479796,-0.0261851328310019,-0.0390880063452143,0.123870912598249,0.0275878596794978,0.0129583968218792,0.0246938424049661,0.0496581611052489,0.0381120106635609,0.00340140662846235,-0.0115784964819198,-0.0453920320867049,0.0162850788141939,0.0432620396512514,-0.0115429738433352,0.0230653137637876,-0.0201492042535959,0.0216577346929456,0.0158778203073286,-0.051313679120309,-0.132728899760909,-0.0682009186064197,0.0322648071433083,-0.0149725525959947,-0.0607784552795891,-0.0227169421913465
"Q31.3",0.0535193336574748,0.05949119336155,0.0473585625389467,0.0466690869680255,-0.00227144738554623,0.0958583405464348,0.0192308264999301,-0.0256747327449495,0.0371823433774629,-0.0221438641015768,0.0134017033201167,0.0245554081383388,0.115521586451612,0.0275516568738729,0.0220232601359836,-0.0444833352640825,-0.0127760100451919,0.0956633199702712,0.047887015125197,-0.113987085718115,-0.118365955991709,-0.0297777502142516,-0.0850318739784075,-0.00195156454034787,-0.0183949995563507,0.0467218239815357,0.0485765875219709,-0.00146761473785567,0.0619331509781269,-0.010590937958675,0.0406001409173735,0.0529586487845932,0.0494444084605842,0.049860385581479,0.0433919591607934,0.0646462425145517,0.0463140826659671,0.00134742546765634,-0.0215929855334318,0.00618949260334086,0.079533159818777,0.133962917756911,0.142236626007776,0.167863068832441,-0.00682091923186737,0.109276717799503,-0.049092932897494,0.146941508851614,0.0824977375520699,0.0787627869526367,0.0388069451773042,0.0728593256929953,0.166448932321732,0.031607175775254,0.0177459158694115,0.0551187816614386,0.0908547407204097,0.056860501145213,0.0754669773849788,-0.00894826050240994,0.0357099687235868,0.0638916133644898,-0.0714774840637452,0.201318592223918,-0.0402463183443311,-0.00145159704998849,1,0.12674465143648,-0.00876344641306151,0.0668997538812611,0.0869970341647606,0.0362236579023196,-0.0200292570047691,0.0214479406092719,0.035256142188435,0.125824891645193,0.0566019420072394,0.048673808612679,0.191371882270375,0.120978847066755,0.0874386242972817,0.151814135217166,0.0299237426201213,0.21007163953623,0.211677529462048,-0.0741402625967596,0.0629381630013394,0.0245201588500204,0.0501888488338631,0.0591696227477144,0.0756452664468077,0.0135998229767337,0.153672910009467,0.0395182954223283,0.0854151521495138,0.116476352369736,0.111684338369583,0.0365791232918592,0.108308386386403,0.113303336187433,0.145707962258893,0.0859523652809203,0.00889381989306184,0.131165956016746,-0.0382329368712047,0.0903714747324525,0.132166780215675,-0.045634752598526,0.0463021318110139,0.0717852183967815,0.104200562047003,0.129517003145116,0.0687708729352657,0.148787756937577
"Q31.4",0.0208766474527678,-0.00843677716277202,0.0264615577213417,-0.00189980561233557,-0.089803993490673,0.028688371865975,0.053938936416885,-0.00932926903654449,0.0845853807584078,0.0182772391360403,0.034340843291092,0.0510474102586367,0.0498821523546964,0.0386058719619997,-0.0481073600303403,0.0635717995639145,-0.0473742746593674,-0.03087954863843,-0.0689970188357746,-0.012037155119323,-0.0153694689434227,0.0123077620823063,-0.0110076364447304,0.0473717278029955,0.059303821134936,0.0277646666629407,0.0717576436903154,-0.0313044658952201,-0.0226054744443612,0.0595983577773054,0.0594286002170253,0.0478777192216779,0.0591725520209307,0.0553139917833758,0.0519678842166754,0.010247551841917,0.0459133063114814,0.0586914897755891,-0.0889023807809617,-0.0343635565824859,-0.0492872355239013,0.126874583253481,0.0879811862641008,0.0882089613617057,-0.0160783345850111,0.060771066590661,-0.0148458184029851,0.0918443271740489,0.0337579333770821,0.0906465451381312,0.0878388481200889,0.0498574495602648,0.0894112072404267,0.0419009396443188,0.0439624020562718,0.0725194070988111,0.078148307973536,0.131733966525279,0.0211039653566409,0.0942259161319264,0.114702297328271,0.0551799345692475,-0.13905469793379,0.0779708840661379,0.0196666712516617,0.0184531236461655,0.12674465143648,1,0.0955263850826581,0.2204009177171,0.0114985525205467,-0.0427296188345112,-0.0057785791956684,0.112351066090571,0.0831061079911358,0.109858899760042,0.0748753544981245,0.0561788074559081,0.0279401085431161,0.0118611497803136,0.0802993931177651,0.11359885230656,0.112276819487749,0.0153046117292431,0.0939857062483547,-0.0679989248773186,0.113690093450543,0.0484680893344855,0.101508783812555,0.0256554518997928,0.0706834519180124,0.00670005969940369,0.0679831041985713,0.0199587284791141,0.0542187503993503,0.0666382322508129,0.0608767301177233,0.0504447693491755,0.0167722215214201,0.0361189437618437,0.0587944266712272,0.0836869994308727,0.0163076757310948,0.0705000395828442,0.00773140165436998,0.0676768252192412,0.0546517976821842,0.0203627891563788,0.0128770984582289,0.0344584325883265,0.0643438756341713,0.0573638926371507,0.110224967702889,0.0813280306075965
"Q31.5",-0.0283108030474556,-0.0430746756449234,0.0494951389698809,0.0697405105271918,-0.0153185613965417,0.0325037259154523,0.00608202388512824,-0.0221140441637227,-0.00280895733117768,0.0220603179459822,0.0158934173721279,-0.0233753504559916,0.056055456577346,-0.0425735831037577,-0.0484007717113804,0.02398996724428,-0.00589684856800127,0.0208740599880263,-0.0624099907149786,-0.0562511233590723,-0.0556571410217063,0.0442133011436322,0.0699854212223765,0.0486646835309551,0.0900763398610651,0.0528274323947174,0.0632781603215078,0.0608848811169289,-0.0549530200752518,0.0870157866016269,0.0836585836765321,0.0821197537913203,0.0789528412336433,0.0848908680510349,0.0796529266587663,0.0198382171033733,0.0791489562895279,0.0128652311323756,-0.0238048189133192,0.0925828203904622,0.014932996020955,0.0618081615784048,0.0824367758846954,0.0816247175021134,-0.00326166437819797,-0.0157532060708833,0.0995500416616902,0.0701966570321153,0.106893893395439,-0.00901026067875031,0.0104212698959021,0.0108194182347001,0.0917625216835758,-0.0414534640374113,0.0287850215870303,0.0292301879603613,0.0299052583274829,0.0535714285714286,0.0994759351862347,0.130917546075282,0.124103238429154,-0.00462224443948346,-0.034541811467746,0.0279631581426326,0.194404137687447,-0.0354438311774778,-0.00876344641306151,0.0955263850826581,1,0.289979000570963,-0.129723883401679,-0.241628156112434,0.107677889657341,0.0245301006693897,0.0586522304563964,0.0891690993471891,0.12208035131895,-0.00820687202903705,-0.0462289277111509,-0.000458710287661006,0.0362949957118282,0.0426738348816206,0.0649486292096538,0.0715354167388649,0.0953386642294482,-0.0434944873387891,0.0360748035773641,0.0738728053177253,0.0641858486124765,0.0753708538482572,0.0531382915602625,0.0342077185144727,0.107227659566517,0.107292850647956,0.0766654103737238,0.160965838994838,0.136986515559024,0.0730063393908339,0.0681653907641812,0.098599889925734,0.0664036425701013,0.143451146013258,-0.0664631578856051,0.163994784980321,-0.0523414589867151,0.0853734720953138,0.106038559957817,-0.0521081265893353,-0.0367237195342608,0.00271204987283423,0.0537747167432745,0.0527552438009616,0.0727836656228926,0.0552340218726313
"Q31",0.0304720557564146,-0.0293410142373004,0.0400102591580124,0.0320153450040006,-0.0565596605991353,0.0320021465315293,0.0525007643344747,-0.0209366538253498,0.0547254477429804,0.0734551698767906,-0.0169816325744534,0.0133691124107612,0.0826661628609689,0.0484712016170983,0.0211691978476508,-0.0200346503386404,0.0263250997093976,0.00496913864402761,0.0349881264627662,-0.161800041920458,-0.128820410747044,0.0604593753048312,0.0698142972397187,0.066642514923299,0.0936286859781268,0.113630147757858,0.176906881896393,0.0482279802341915,-0.10000943373923,0.135107038982242,0.173858144170616,0.181218039597327,0.169898114749145,0.177277265274986,0.172738885461487,0.0401923307810852,0.170289037923728,-0.048904247293653,0.0694413236126123,0.133146795794939,0.0239045015822065,0.0794003552663851,0.0596152263216871,0.0997004243912866,0.102443603282396,0.0382607004836836,0.142647559521335,-0.0167356483582101,0.120315424041474,0.0574196225376374,0.135046182264404,0.044235582401652,0.10292246132436,0.00591187291504125,0.0720320985398206,0.136357739299337,0.0135272730130487,0.0498485927226308,0.0682511966772446,0.0882159028883496,0.126948315050475,0.149546546293081,-0.301140957947947,0.208950037582133,0.773104714446345,0.583501688086227,0.0668997538812611,0.2204009177171,0.289979000570963,1,-0.416807627118176,-0.31309847145162,0.189732321634471,0.109408379612894,0.10962535752954,0.182158477801794,0.260803351473016,0.172878872074542,0.0624454532472426,0.123154550205844,0.104407409925133,0.121967178256031,0.133041731818224,0.0118239904393076,0.118326773270951,-0.00416232805815136,0.0679400555505368,-0.0181315332506667,0.0248049307407909,0.0500989472932282,0.010168685648864,0.122962655677762,0.060989317763784,-0.0251157257625171,0.0362341939170886,0.109028307669113,0.0558585623038797,0.00218383967146411,0.0309472333151177,0.0207262783647435,0.0396444710476711,0.0669143784713492,0.00368588720149586,0.0575190195524331,-0.0712785833158237,-0.0235078235535851,0.0271598759257125,-0.101351194010452,-0.165154232829816,-0.0168497924466649,0.0306542091378009,0.0312128996279974,0.0124867647512305,0.00675057544410566
"Q32",-0.0591485845162982,-0.0533446871849801,-0.116031056452583,0.00871147483347031,0.0708596992818519,-0.110825170835819,-0.0763474338703726,-0.0275766131243419,-0.0760955403903048,-0.065783545665728,0.00895983922372989,-0.0432814041154468,-0.139663338208082,-0.167425743895555,-0.0481152222236283,0.0320435501348791,0.0913357351772743,0.0406954842964786,-0.00802609322891918,0.104060291427964,0.0889853160241784,-0.0119963861039908,-0.0208699870605398,-0.00898507647756813,-0.0282083416104849,-0.0894690664551532,-0.0881819102077717,-0.0342034422615243,0.0246235302571732,-0.0439824396051687,-0.090814582315451,-0.0968018948151508,-0.0840083936068722,-0.0917203270544947,-0.0899868851185001,-0.0381498655537135,-0.0916792604606437,0.0373797601342982,-0.0371748274029269,-0.0697481418511662,-0.0452881134837308,0.00483803419697665,0.0186576089410896,-0.0089836699942083,-0.0444465140345601,0.0204068724403208,-0.0567878244230257,-0.0229707021678838,-0.0735148950188615,-0.0630649301905401,-0.0794651653982418,0.0168016417614324,-0.068474011384691,0.0703550522302766,-0.0788034409616112,-0.0287409903819852,-0.0379457953368893,-0.0516973698297062,-0.109216537775694,-0.0619895051983983,-0.0934470951911657,-0.105663354865465,0.130482571107694,-0.0653231137704789,-0.462237152632925,-0.116014700018614,0.0869970341647606,0.0114985525205467,-0.129723883401679,-0.416807627118176,1,0.521725727714269,-0.177165947370398,-0.182027831933376,-0.0851171587660392,-0.0573334857135969,-0.194427501391643,-0.115040145701746,-0.0521929208667203,-0.0786612193966039,-0.126381299861719,-0.12548553730355,-0.0805631667501854,-0.00907526492711273,-0.0925752895940085,0.0537198581733694,-0.0962338840750855,-0.0673796101530747,-0.0343699861914019,-0.0180518724817864,-0.0522231196122319,-0.0580448723209999,0.0811616340038032,0.115729016093797,0.0551471253079984,-0.0235948444357364,0.0569840405313334,0.0488624701277318,0.0130461672243663,-0.0295293758367569,0.0226226761462083,-0.0319298540442002,0.0131435449680553,-0.00113524899563194,0.0980419697895256,-0.0273346872798842,-0.00638685731319292,0.202519910291514,0.162850103107567,-0.0166302774888818,-0.0306872414357791,-0.0107619033619852,-0.0279048319222443,-0.0146742846578829
